web-scraper-order,web-scraper-start-url,version,code,url,url-href,period,type,credits,year
"1739375371-3289","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244105","HISTÒRIA I ESTRUCTURA DE LA COMUNICACIÓ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113871/guia_docent_docnet","Anual","Obligatòria","9.0","Segon curs"
"1739375371-3290","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244101","INTRODUCCIÓ A L'ECONOMIA I A L'EMPRESA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115163/guia_docent_docnet","Anual","Obligatòria","9.0","Segon curs"
"1739375371-3291","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244103","TEORIA I TÈCNICA DEL LLENGUATGE AUDIOVISUAL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113471/guia_docent_docnet","Anual","Obligatòria","9.0","Segon curs"
"1739375371-3292","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244114","PERIODISME DEL SEGLE XX","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115607/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3293","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244108","TEORIA DE LA IMATGE","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115954/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3294","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244111","TEORIA I ANÀLISI DE LES PRÀCTIQUES PROFESSIONALS EN PERIODISME","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/114768/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3295","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244109","DRET DE LA COMUNICACIÓ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115160/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3296","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244116","ORGANITZACIÓ I PRAXI DELS GABINETS DE COMUNICACIÓ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115162/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3297","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244115","PERIODISME A INTERNET","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/112616/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3298","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244117","TALLER DE PROJECTES DE RECERCA I PROFESSIONALS","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115612/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375371-3299","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244112","GÈNERES INFORMATIUS EN MITJANS ESCRITS I AUDIOVISUALS","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115161/guia_docent_docnet","Anual","Obligatòria","9.0","Tercer curs"
"1739375371-3300","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244113","GÈNERES INTERPRETATIUS EN MITJANS ESCRITS I AUDIOVISUALS","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/112615/guia_docent_docnet","Anual","Obligatòria","9.0","Tercer curs"
"1739375371-3301","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244229","COMUNICACIÓ POLÍTICA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113870/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3302","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244206","GLOBALITZACIÓ, CULTURA I SOCIETAT","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/112617/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3303","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244228","GÈNERE, SEXUALITATS I COMUNICACIÓ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/116419/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3304","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244215","INFODISSENY","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/114770/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3305","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244218","PERIODISME D'OPINIÓ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115949/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3306","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244220","PERIODISME I CRÍTICA CULTURAL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115164/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3307","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244221","PRODUCCIÓ DE PROJECTES MULTIMÈDIA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/114767/guia_docent_docnet","Primer quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3308","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244205","FOTOGRAFIA DOCUMENTAL I PUBLICITÀRIA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113872/guia_docent_docnet","Primer quadrimestre/Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3309","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244203","ESCRIPTURA CREATIVA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113472/guia_docent_docnet","Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3310","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244204","EXPRESSIÓ CORPORAL I COMUNICACIÓ NO VERBAL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115611/guia_docent_docnet","Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3311","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244202","GESTIÓ DE CONTINGUTS ALS MERCATS AUDIOVISUAL I PUBLICITARI","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113473/guia_docent_docnet","Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3312","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244219","PERIODISME ESPECIALITZAT 1","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115950/guia_docent_docnet","Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3313","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244230","TALLER DE RÀDIO","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/113873/guia_docent_docnet","Segon quadrimestre","Optativa","6.0","Quart curs"
"1739375371-3314","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244225","ESTUDIS EN EL MARC DE CONVENIS DE MOBILITAT","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/116417/guia_docent_docnet","Anual","Optativa","6.0","Quart curs"
"1739375371-3315","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244401","PRÀCTIQUES ACADÈMIQUES EXTERNES","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/115608/guia_docent_docnet","Anual","Prac Externes","12.0","Quart curs"
"1739375371-3316","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/gestionar","Presencial","12244301","TREBALL DE FI DE GRAU","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3466/assignatures/114769/guia_docent_docnet","Anual","TFG","12.0","Quart curs"
"1739375374-3317","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264002","ANGLÈS 1","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115215/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3318","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264004","COMUNICACIÓ ESCRITA EN CATALÀ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/112619/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3319","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264005","COMUNICACIÓ ESCRITA EN ESPANYOL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113518/guia_docent_docnet","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3320","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264003","ANGLÈS 2","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113521/guia_docent_docnet","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3321","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264009","LITERATURA I SOCIETAT","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115216/guia_docent_docnet","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3322","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264011","LLENGUA I SOCIETAT","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/112624/guia_docent_docnet","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739375374-3323","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264006","LINGÜÍSTICA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/112625/guia_docent_docnet","Anual","F Bàsica","12.0","Primer curs"
"1739375374-3324","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264001","LITERATURA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/116463/guia_docent_docnet","Anual","F Bàsica","12.0","Primer curs"
"1739375374-3325","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264109","COMUNICACIÓ ORAL EN CATALÀ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115618/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3326","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264111","LITERATURA ESPANYOLA CONTEMPORÀNIA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/116004/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3327","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264108","LITERATURA ROMÀNICA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113926/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3328","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264106","LLATÍ","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115617/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3329","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264102","LLENGUA FRANCESA 1","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/116461/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3330","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264110","COMUNICACIÓ ORAL EN ESPANYOL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115619/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3331","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264105","EL LLEGAT CLÀSSIC","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115219/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3332","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264107","LINGÜÍSTICA ROMÀNICA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/116464/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3333","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264104","LITERATURA FRANCESA 1","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/112621/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3334","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264112","LITERATURA HISPANOAMERICANA CONTEMPORÀNIA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115620/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Segon curs"
"1739375374-3335","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264120","ELS SONS DE LA LLENGUA ESPANYOLA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113519/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375374-3336","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264122","HISTÒRIA DE LA LLENGUA ESPANYOLA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/114810/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375374-3337","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264113","LITERATURA ESPANYOLA DELS SEGLES XVIII I XIX","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/115218/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375374-3338","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264114","LITERATURA HISPANOAMERICANA MODERNA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/116465/guia_docent_docnet","Primer quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375374-3339","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264123","ESPANYOL CONVERSACIONAL","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113520/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
"1739375374-3340","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/gestionar","Presencial","12264121","LES PARAULES DE LA LLENGUA ESPANYOLA","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3426/assignatures/113922/guia_docent_docnet","Segon quadrimestre","Obligatòria","6.0","Tercer curs"
