web-scraper-order,web-scraper-start-url,code,text_url,url,url-href,period,type,credits,year
"1739307284-134","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/gestionar","16274005","MACROECONOMIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116796/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307284-135","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/gestionar","16274009","MATEMÀTIQUES II

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116899/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307284-136","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/gestionar","16274003","ORGANITZACIÓ D'EMPRESES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116967/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307284-137","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/gestionar","16274006","PRINCIPIS D'ECONOMIA APLICADA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116877/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307284-138","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/gestionar","16274114","FONAMENTS DE MÀRQUETING

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/117621/guia_docent","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739307292-139","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254010","DRET MERCANTIL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116794/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-140","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254007","ESTADÍSTICA I

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116780/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-141","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254004","INTRODUCCIÓ A L'ECONOMIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116894/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-142","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254001","INTRODUCCIÓ A LA COMPTABILITAT

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116793/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-143","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254008","MATEMÀTIQUES I

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116963/guia_docent","Primer quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-144","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254002","COMPTABILITAT FINANCERA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116874/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-145","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254005","MACROECONOMIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116895/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-146","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254009","MATEMÀTIQUES II

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116964/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-147","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254003","ORGANITZACIÓ D'EMPRESES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116875/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-148","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254006","PRINCIPIS D'ECONOMIA APLICADA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116779/guia_docent","Segon quadrimestre","F Bàsica","6.0","Primer curs"
"1739307292-149","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/gestionar","16254114","FONAMENTS DE MÀRQUETING

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/117241/guia_docent","Primer quadrimestre","Obligatòria","6.0","Segon curs"
"1739307301-150","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645204","ADAPTACIÓ A L'ECONOMIA I AL MARKETING

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116862/guia_docent","Primer quadrimestre","Optativa","3.0","Primer curs"
"1739307301-151","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645205","ADAPTACIÓ A L'ENOLOGIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116731/guia_docent","Primer quadrimestre","Optativa","3.0","Primer curs"
"1739307301-152","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645203","ADAPTACIÓ A LA GEOGRAFIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116808/guia_docent","Primer quadrimestre","Optativa","3.0","Primer curs"
"1739307301-153","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645202","ADAPTACIÓ A LA PRÀCTICA ENOLÒGICA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116911/guia_docent","Primer quadrimestre","Optativa","3.0","Primer curs"
"1739307301-154","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645201","ADAPTACIÓ AL TURISME

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116730/guia_docent","Primer quadrimestre","Optativa","3.0","Primer curs"
"1739307301-155","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645101","MÀRQUETING ENOTURÍSTIC

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116902/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307301-156","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645114","PATRIMONI ENOTURÍSTIC: DISSENY D'EXPERIÈNCIES I EINES D'INTERPRETACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116909/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307301-157","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645113","PATRIMONI VITIVINÍCOLA I: HISTÒRIA I TERRITORIS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116903/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307301-158","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645102","PLANIFICACIÓ I DESENVOLUPAMENT SOSTENIBLE DE L'ENOTURISME

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116864/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307301-159","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645104","PRODUCCIÓ DE VINS ESCUMOSOS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116950/guia_docent","Primer quadrimestre","Obligatòria","6.0","Primer curs"
"1739307301-160","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645107","DIGITALITZACIÓ A L'ENOTURISME

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116951/guia_docent","Segon quadrimestre","Obligatòria","6.0","Primer curs"
"1739307301-161","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645115","GESTIÓ D'EMPRESES ENOTURÍSTIQUES: CAP A PRÀCTIQUES SOSTENIBLES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116865/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307301-162","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645116","PATRIMONI VITIVINÍCOLA II: CULTURES I MERCATS DEL VI

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116910/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307301-163","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645109","PRODUCCIÓ DE VINS DOLÇOS I DE CRIANÇA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116861/guia_docent","Segon quadrimestre","Obligatòria","6.0","Primer curs"
"1739307301-164","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645401","PRÀCTIQUES ACADÉMIQUES EXTERNES EN ENOTURISME

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116863/guia_docent","Segon quadrimestre","Prac Externes","6.0","Primer curs"
"1739307301-165","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/gestionar","19645105","TIPICITATS DEL VI, MARIDATGE, SERVEI I TAST

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Presencial","Presencial","https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116860/guia_docent","Segon quadrimestre","Obligatòria","6.0","Primer curs"
"1739307310-166","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625106","BIOÈTICA I INVESTIGACIÓ EN CIÈNCIES DELS CUIDATGES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116944/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-167","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625103","EPISTEMOLOGIA I MARCS CONCEPTUALS PER A LA INVESTIGACIÓ EN INFERMERIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116804/guia_docent","Primer quadrimestre","Obligatòria","4.0","Primer curs"
"1739307310-168","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625109","INSTRUMENTS DE RECERCA BIBLIOGRÀFICA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116821/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-169","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625104","INVESTIGACIÓ AVANÇADA EN CUIDATGES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116854/guia_docent","Primer quadrimestre","Obligatòria","4.0","Primer curs"
"1739307310-170","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625107","INVESTIGACIÓ EN INFERMERIA DES DE LA PERSPECTIVA DE GÈNERE

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116855/guia_docent","Primer quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-171","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625206","INVESTIGACIÓ APLICADA EN L'EDUCACIÓ PER A LA SALUT

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116945/guia_docent","Segon quadrimestre","Optativa","3.0","Primer curs"
"1739307310-172","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625105","INVESTIGACIÓ EN CULTURA I CUIDATGE

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116773/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-173","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625108","INVESTIGACIÓ EN QUALITAT DE VIDA I BENESTAR EMOCIONAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116736/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-174","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625202","INVESTIGACIÓ, GESTIÓ I LIDERATGE EN CUIDATGES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116775/guia_docent","Segon quadrimestre","Optativa","3.0","Primer curs"
"1739307310-175","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625205","MÈTODES ESTADÍSTICS EN DATA SCIENCE

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116859/guia_docent","Segon quadrimestre","Optativa","3.0","Primer curs"
"1739307310-176","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625110","PROJECTES EN METODOLOGIA I INNOVACIÓ DOCENT

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116774/guia_docent","Segon quadrimestre","Obligatòria","3.0","Primer curs"
"1739307310-177","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625207","TÈCNIQUES D'ASSESSORAMENT I COACHING EN LA RECERCA I PRÀCTICA EN INFERMERIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116806/guia_docent","Segon quadrimestre","Optativa","3.0","Primer curs"
"1739307310-178","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625204","ÈTICA DELS CUIDATGES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116858/guia_docent","Segon quadrimestre","Optativa","3.0","Primer curs"
"1739307310-179","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625111","DISSENY DE PROJECTES DE RECERCA I COMUNICACIÓ CIENTÍFICA DE RESULTATS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116805/guia_docent","Anual","Obligatòria","5.0","Primer curs"
"1739307310-180","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625101","INVESTIGACIÓ I ANÀLISI QUANTITATIVA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116820/guia_docent","Anual","Obligatòria","6.0","Primer curs"
"1739307310-181","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625102","INVESTIGACIÓ QUALITATIVA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116803/guia_docent","Anual","Obligatòria","6.0","Primer curs"
"1739307310-182","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/gestionar","18625301","TREBALL DE FI DE MÀSTER

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116807/guia_docent","Anual","TFM","11.0","Primer curs"
"1739307319-183","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705204","AVALUACIÓ DE MITJANS I MATERIALS D'ENSENYAMENTS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-184","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705210","COMUNICACIÓ AUDIOVISUAL EN XARXA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-185","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705214","CREACIÓ DE CONTINGUTS PER A FORMACIÓ ONLINE

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-186","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705206","DESENVOLUPAMENT PROFESSIONAL DEL DOCENT EN RELACIÓ AMB LES TD

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116848/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-187","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705102","DIFUSIÓ I TRANSFERÈNCIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116846/guia_docent","Anual","Obligatòria","3.0","Primer curs"
"1739307319-188","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705218","DISSENY D'INVESTIGACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116726/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307319-189","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705205","DISSENY DE PROJECTES D'INNOVACIÓ EN EDUCACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116847/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-190","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705220","DISSENY I DESENVOLUPAMENT D'ENTORNS TECNOLÒGICS PER A LA FORMACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116850/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307319-191","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705221","DISSENY I DESENVOLUPAMENT DE MATERIALS DE FORMACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116769/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307319-192","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705219","EINES DIGITALS PER A LA DOCÈNCIA

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116849/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307319-193","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705212","EINES I TÈCNIQUES PER A LA RECOLLIDA I L'ANÀLISI DE DADES

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116809/guia_docent","Anual","Optativa","6.0","Primer curs"
"1739307319-194","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705203","ENTORNS FLEXIBLES DE FORMACIÓ

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116722/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-195","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705211","ESPAIS I EINES PER AL TREBALL COL·LABORATIU

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116927/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-196","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705201","GESTIÓ DEL CONEIXEMENT EN LES ORGANITZACIONS

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116721/guia_docent","Anual","Optativa","3.0","Primer curs"
"1739307319-197","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/gestionar","11705202","LES TD EN L'ÀMBIT NO FORMAL

					 				 		  		
					 				 		  		   
					 				 		  	  		  
					 				 		  	  		    
					 				 		  	  				Virtual","Virtual","https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116834/guia_docent","Anual","Optativa","3.0","Primer curs"
