web-scraper-order,web-scraper-start-url,professors
"1740087081-1234","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924127&any_academic=2024_25&idioma=cat&modalitat=p","CITO , SALVATORE"
"1740087083-1235","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924116&any_academic=2024_25&idioma=cat&modalitat=p","GIRBAU SALA, DAVID"
"1740087083-1236","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924116&any_academic=2024_25&idioma=cat&modalitat=p","VILLARINO VILLARINO, RAMÓN MARIA"
"1740087085-1237","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924132&any_academic=2024_25&idioma=cat&modalitat=p","LÁZARO GUILLÉN, ANTONIO RAMON"
"1740087085-1238","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924132&any_academic=2024_25&idioma=cat&modalitat=p","LÁZARO MARTÍ, MARC"
"1740087088-1239","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924128&any_academic=2024_25&idioma=cat&modalitat=p","GIRBAU SALA, DAVID"
"1740087088-1240","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924128&any_academic=2024_25&idioma=cat&modalitat=p","VILLARINO VILLARINO, RAMÓN MARIA"
"1740087088-1241","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924128&any_academic=2024_25&idioma=cat&modalitat=p","BILBAO ARESTÉ, IKER"
"1740087090-1242","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924126&any_academic=2024_25&idioma=cat&modalitat=p","YANES TORRADO, ÓSCAR"
"1740087090-1243","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924126&any_academic=2024_25&idioma=cat&modalitat=p","VINAIXA CREVILLENT, MARIA"
"1740087092-1244","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924113&any_academic=2024_25&idioma=cat&modalitat=p","XIFRÉ PÉREZ, ELISABET"
"1740087092-1245","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924113&any_academic=2024_25&idioma=cat&modalitat=p","BREZMES LLECHA, JESÚS JORGE"
"1740087095-1246","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924016&any_academic=2024_25&idioma=cat&modalitat=p","PUJADAS ANGUIANO, GERARD"
"1740087095-1247","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924016&any_academic=2024_25&idioma=cat&modalitat=p","OLLE CORBELLA, ENRIC"
"1740087095-1248","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924016&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ GALLEGO, ESTHER"
"1740087097-1249","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924139&any_academic=2024_25&idioma=cat&modalitat=p","SALES PARDO, MARTA"
"1740087097-1250","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924139&any_academic=2024_25&idioma=cat&modalitat=p","GUIMERA MANRIQUE, ROGER"
"1740087097-1251","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924139&any_academic=2024_25&idioma=cat&modalitat=p","RUIZ BOTELLA, MANUEL"
"1740087097-1252","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924139&any_academic=2024_25&idioma=cat&modalitat=p","BEL BORDES, GEMMA"
"1740087099-1253","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","HERNANDEZ MASGRAU, VICTOR"
"1740087099-1254","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","SERRAT ORUS, NÚRIA"
"1740087099-1255","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","BODI SAERA, MARIA AMPARO"
"1740087099-1256","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","ARENAS PRAT, MERITXELL"
"1740087099-1257","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","RIU FERRANDO, FRANCISCO PEDRO"
"1740087099-1258","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","MONTERO JAIME, MANUEL JESUS"
"1740087099-1259","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","ARQUEZ PIANETTA, MIGUEL"
"1740087099-1260","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","OLIVA ZELAYA, IBAN"
"1740087099-1261","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","CASTAÑO ZULETA, FREDY ARLEX"
"1740087099-1262","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","PETROLA CHACÓN, CARLOS GUSTAVO"
"1740087099-1263","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924137&any_academic=2024_25&idioma=cat&modalitat=p","CASANOVA MARQUÉS, RAQUEL"
"1740087101-1264","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924106&any_academic=2024_25&idioma=cat&modalitat=p","ABDELLATIF FATAHALLAH IBRAHIM MAHMOUD, HATEM"
"1740087104-1265","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924131&any_academic=2024_25&idioma=cat&modalitat=p","SANTOS PAGÉS, MARIA"
"1740087106-1266","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924138&any_academic=2024_25&idioma=cat&modalitat=p","PUIG VALLS, DOMÈNEC SAVI"
"1740087106-1267","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924138&any_academic=2024_25&idioma=cat&modalitat=p","RÀFOLS SOLER, PERE"
"1740087106-1268","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924138&any_academic=2024_25&idioma=cat&modalitat=p","ABDULWAHAB , SADDAM ABDULRHMAN HAMED"
"1740087108-1269","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924135&any_academic=2024_25&idioma=cat&modalitat=p","LÁZARO GUILLÉN, ANTONIO RAMON"
"1740087108-1270","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924135&any_academic=2024_25&idioma=cat&modalitat=p","VILLARINO VILLARINO, RAMÓN MARIA"
"1740087111-1271","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924133&any_academic=2024_25&idioma=cat&modalitat=p","BREZMES LLECHA, JESÚS JORGE"
"1740087111-1272","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924133&any_academic=2024_25&idioma=cat&modalitat=p","DOMINGO ALMENARA, XAVIER"
"1740087111-1273","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924133&any_academic=2024_25&idioma=cat&modalitat=p","MIRALLES BARRACHINA, FELIPE"
"1740087113-1274","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924134&any_academic=2024_25&idioma=cat&modalitat=p","XIFRÉ PÉREZ, ELISABET"
"1740087113-1275","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924134&any_academic=2024_25&idioma=cat&modalitat=p","SÁNCHEZ LEIVA, CARLOS"
"1740087113-1276","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924134&any_academic=2024_25&idioma=cat&modalitat=p","GALIA TEJERINA, JOSÉ MARIA"
"1740087115-1277","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924130&any_academic=2024_25&idioma=cat&modalitat=p","BANÚS ALSINA, JOSEP MARIA"
"1740087118-1278","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924140&any_academic=2024_25&idioma=cat&modalitat=p","ABDELLATIF FATAHALLAH IBRAHIM MAHMOUD, HATEM"
"1740087120-1279","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924129&any_academic=2024_25&idioma=cat&modalitat=p","EL AROUDI CHAOUI, ABDELALI"
"1740087122-1280","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924141&any_academic=2024_25&idioma=cat&modalitat=p","OLLER PUJOL, ALBERT"
"1740087122-1281","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924141&any_academic=2024_25&idioma=cat&modalitat=p","BLANCH MARTÍNEZ, XAVIER"
"1740087124-1282","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924301&any_academic=2024_25&idioma=cat&modalitat=p","GUASCH PESQUER, LUIS"
"1740087124-1283","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924301&any_academic=2024_25&idioma=cat&modalitat=p","GIRBAU SALA, DAVID"
"1740087127-1284","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924302&any_academic=2024_25&idioma=cat&modalitat=p","GUASCH PESQUER, LUIS"
"1740087127-1285","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1792&assignatura=17924302&any_academic=2024_25&idioma=cat&modalitat=p","OLLER PUJOL, ALBERT"
"1740087129-1286","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924122&any_academic=2024_25&idioma=cat&modalitat=p","VIEJO GALICIA, LUIS ALEXANDRE"
"1740087131-1287","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924125&any_academic=2024_25&idioma=cat&modalitat=p","RUIZ RODRÍGUEZ, MARC"
"1740087133-1288","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924127&any_academic=2024_25&idioma=cat&modalitat=p","MILLÁN MARCO, PEDRO"
"1740087133-1289","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924127&any_academic=2024_25&idioma=cat&modalitat=p","GONZALEZ SANCHEZ, TOMAS"
"1740087136-1290","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924115&any_academic=2024_25&idioma=cat&modalitat=p","DUCH GAVALDÀ, JORDI"
"1740087136-1291","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924115&any_academic=2024_25&idioma=cat&modalitat=p","GÁMEZ ALARI, DAVID"
"1740087136-1292","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924115&any_academic=2024_25&idioma=cat&modalitat=p","RUIZ RODRÍGUEZ, MARC"
"1740087136-1293","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924115&any_academic=2024_25&idioma=cat&modalitat=p","CASTELLS AMAT, RAMON"
"1740087136-1294","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924115&any_academic=2024_25&idioma=cat&modalitat=p","PÉREZ MINGOT, JUAN BAUTISTA"
"1740087138-1295","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924123&any_academic=2024_25&idioma=cat&modalitat=p","CASTELLÀ ROCA, JORDI"
"1740087138-1296","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924123&any_academic=2024_25&idioma=cat&modalitat=p","CORTÈS MARTÍNEZ, ANTONI"
"1740087138-1297","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924123&any_academic=2024_25&idioma=cat&modalitat=p","DAUDEN ESMEL, CRISTOFOL"
"1740087140-1298","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924110&any_academic=2024_25&idioma=cat&modalitat=p","LÓPEZ PANISELLO, MA. BELÉN"
"1740087140-1299","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924110&any_academic=2024_25&idioma=cat&modalitat=p","VIDAL SUÑÉ, ANTONI"
"1740087143-1300","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","BORRAS BALSELLS, FRANCESC XAVIER"
"1740087143-1301","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","LI , XIAONI"
"1740087143-1302","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","FIGUERAS MORENO, FRANCISCO JAVIER"
"1740087143-1303","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","SENTIS ROS, XAVIER"
"1740087143-1304","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","ALVAREZ FERRER, ANTONIO"
"1740087143-1305","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924128&any_academic=2024_25&idioma=cat&modalitat=p","LI , JIAZHONG"
"1740087145-1306","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","CARRERAS ROIG, LLUÍS"
"1740087145-1307","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","VILA CÓRCOLES, JOSE MANUEL"
"1740087145-1308","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","MARTÍN BOFARULL, MÓNICA"
"1740087145-1309","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","LLOP LLOP, MARIA"
"1740087145-1310","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","SOLDEVILA LAFON, MARIA VICTÒRIA"
"1740087145-1311","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","SICART BARCELÓ, NÚRIA"
"1740087145-1312","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","ARZA NOLLA, MARC"
"1740087145-1313","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924129&any_academic=2024_25&idioma=cat&modalitat=p","MARISCAL ARLABAN, ASIER"
"1740087147-1314","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924111&any_academic=2024_25&idioma=cat&modalitat=p","GAS AIXENDRI, CARLOS JESÚS"
"1740087147-1315","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924111&any_academic=2024_25&idioma=cat&modalitat=p","MASET GAYA, RAQUEL"
"1740087149-1316","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924116&any_academic=2024_25&idioma=cat&modalitat=p","RABASSA FIGUERAS, MARIA NOEMÍ"
"1740087149-1317","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924116&any_academic=2024_25&idioma=cat&modalitat=p","ARISTE CASTAÑO, SANTIAGO"
"1740087149-1318","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924116&any_academic=2024_25&idioma=cat&modalitat=p","SUAU SOLÉ, IRENE"
"1740087149-1319","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924116&any_academic=2024_25&idioma=cat&modalitat=p","GARCIA MURRIA, BLANCA"
"1740087152-1320","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","LLOP LLOP, MARIA"
"1740087152-1321","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","MANZANO TOVAR, CAROLINA"
"1740087152-1322","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","THEILEN , BERND GEORG"
"1740087152-1323","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","FLORES FILLOL, RICARDO"
"1740087152-1324","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","OSÓRIO DA COSTA , ANTÓNIO MIGUEL"
"1740087152-1325","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1692&assignatura=16924131&any_academic=2024_25&idioma=cat&modalitat=p","GIMÉNEZ GÓMEZ, JOSÉ MANUEL"
